_id,name,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,accommodates,bedrooms,beds,number_of_reviews,bathrooms,amenities,price,security_deposit,extra_people,guests_included,address_street,country,host_neighbourhood,host_name,host_response_rate,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,review_scores_rating,availability_30,availability_60,availability_90,availability_365,weekly_price,monthly_price,amenities_count,first_review_date,last_review_date
12378302,Luminous for 6 apt @ Rnda Sant Pau ¦,Apartment,Entire home/apt,Real Bed,3,30,strict_14_with_grace_period,6,2,2,90,2,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Crib', 'Hot water', 'Bed linens', 'Host greets you']",527,200.0,0,6,"Barcelona, Catalonia, Spain",Spain,Sant Gervasi - Galvany,Stay U-Nique,97,10,9,10,10,9,9,95,8,14,29,108,,,25,2016-05-08,2019-03-02
12396367,Private bedroom in BORN,Apartment,Private room,Real Bed,4,1125,moderate,2,1,1,9,1,"['Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Smoking allowed', 'Buzzer/wireless intercom', 'Heating', 'Washer', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",30,,10,1,"Barcelona, CT, Spain",Spain,,Max'Ou,100,10,9,9,10,10,9,97,0,0,0,0,,,15,2016-04-18,2017-07-17
12400621,Elegant suite in historic center,House,Private room,Real Bed,1,7,strict_14_with_grace_period,2,5,0,203,4,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Heating', 'Family/kid friendly', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50', 'Full kitchen']",42,0.0,0,1,"Porto, Porto, Portugal",Portugal,,Fred,100,10,10,10,10,10,9,94,25,55,82,354,,,13,2016-05-04,2019-01-03
12401124,BOMBARDA Room,House,Private room,Real Bed,1,7,strict_14_with_grace_period,2,1,2,210,0,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Heating', 'Family/kid friendly', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50']",36,0.0,0,1,"Porto, Porto, Portugal",Portugal,,Fred,100,10,10,10,10,10,9,92,17,40,58,316,,,15,2016-04-25,2019-01-28
12403784,New apartment - 1 room,Condominium,Private room,Real Bed,3,30,strict_14_with_grace_period,2,1,2,1,1,"['Wifi', 'Pool', 'Kitchen', 'Paid parking off premises', 'Doorman', 'Gym', 'Elevator', 'Free street parking', 'Hot tub', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Essentials', 'Shampoo', 'Lock on bedroom door', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Hot water', 'Luggage dropoff allowed', 'Host greets you']",351,1000.0,0,2,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,,Gabriela,100,10,10,10,10,8,8,100,0,0,0,0,,,21,2016-08-21,2016-08-21
12407601,205 Punahoa 2 Bed Condo- Oceanfront,Apartment,Entire home/apt,Real Bed,5,90,super_strict_60,4,2,2,2,1,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Family/kid friendly', 'Smoke detector', 'Essentials']",311,,0,2,"Kihei, HI, United States",United States,,Zaldy,94,10,10,10,10,10,10,100,4,11,18,152,,,8,2018-03-24,2018-09-03
12409013,Affordable Ocean View in Paradise,Condominium,Entire home/apt,Real Bed,3,180,flexible,2,1,1,55,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Elevator', 'Smoke detector', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Lockbox']",90,200.0,0,1,"Waiʻanae, HI, United States",United States,Waianae Coast,Lynn,83,10,10,10,10,9,10,95,2,2,29,296,,,19,2016-05-01,2019-02-10
12430621,Habitación indiv con cama extra,Apartment,Private room,Real Bed,3,1125,strict_14_with_grace_period,2,1,2,79,1,"['Wifi', 'Kitchen', 'Elevator', 'Heating', 'Family/kid friendly', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Luggage dropoff allowed', 'Wide hallway clearance', 'Paid parking on premises']",49,,10,1,"Barcelona, Catalunya, Spain",Spain,Camp d'en Grassot i Gràcia Nova,Txus,94,10,10,10,10,10,10,94,22,34,54,329,193.0,810.0,21,2016-06-12,2019-02-25
12448766,Ribeiro de Moinho,Cottage,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,8,4,4,5,2,"['TV', 'Wifi', 'Pool', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Indoor fireplace', 'Washer', 'First aid kit', 'Safety card', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Long term stays allowed', 'Host greets you']",200,,0,1,"Arouca, Aveiro, Portugal",Portugal,,Sandra Isabel,100,9,10,10,10,9,10,100,30,60,90,347,,,25,2017-08-11,2018-09-16
12462076,Deluxe Suites Family room in taksim,Serviced apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,4,0,2,3,1,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Smoking allowed', 'Pets allowed', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'High chair', 'Crib', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Luggage dropoff allowed', 'Long term stays allowed']",221,0.0,0,1,"Beyoğlu, İstanbul, Turkey",Turkey,Taksim,Erol,100,7,7,7,9,7,7,67,4,24,49,49,,,27,2017-10-03,2018-09-07
12479743,Domus Porto Perfeito II,Apartment,Entire home/apt,Real Bed,2,1125,flexible,4,2,3,17,1,"['TV', 'Wifi', 'Kitchen', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer']",85,,0,1,"Porto, Porto, Portugal",Portugal,,Fernanda E Alexandra,100,10,10,10,10,10,10,93,30,57,79,343,,,13,2016-06-05,2018-10-14
12486648,Downtown Exposed Brick Studio,Apartment,Entire home/apt,Real Bed,1,1124,moderate,2,0,1,157,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony']",90,200.0,15,2,"Montréal, Québec, Canada",Canada,Downtown Montreal,Tyler,100,9,9,9,9,10,9,89,0,0,0,0,,,29,2016-05-06,2018-10-04
12507567,"Shangri'La by the Sea, Kapoho Beach",Villa,Entire home/apt,Real Bed,3,30,strict_14_with_grace_period,8,4,5,10,4,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Pool', 'Kitchen', 'Free parking on premises', 'Hot tub', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",650,1000.0,50,2,"Pāhoa, HI, United States",United States,Venice,Steve,100,9,10,10,10,9,9,93,0,0,0,33,,,22,2016-09-30,2018-06-06
12514918,IDEAL APARTMENT SAGRADA FAMILIA,Apartment,Entire home/apt,Real Bed,1,1125,moderate,6,2,4,133,1,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Pets allowed', 'Elevator', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Pocket wifi', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Long term stays allowed', 'Host greets you', 'Paid parking on premises']",150,200.0,0,1,"Barcelona, Catalunya, Spain",Spain,La Sagrada Família,Marisa,100,10,10,10,10,10,10,95,22,33,53,280,,,34,2016-04-26,2019-02-27
12531055,SUNNY RAMBLAS 2,Apartment,Entire home/apt,Real Bed,32,1125,strict_14_with_grace_period,5,2,4,1,1,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Pets allowed', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Host greets you', 'Paid parking on premises']",70,150.0,10,4,"Barcelona, Catalunya, Spain",Spain,El Born,Emilia,93,10,10,10,10,10,10,100,9,39,69,256,,,30,2017-12-01,2017-12-01
12551469,Most laid back-quiet place in HK,Apartment,Private room,Real Bed,1,1125,moderate,2,1,1,14,1,"['Wifi', 'Air conditioning', 'Kitchen', 'Washer', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Lockbox']",220,,0,1,"Kennedy Town, Hong Kong Island, Hong Kong",Hong Kong,Shek Tong Tsui,Felipe,100,10,10,9,10,10,10,94,0,0,0,0,,,12,2016-05-03,2017-07-17
12552675,The Porto Concierge - White Martin,Apartment,Entire home/apt,Real Bed,2,1125,moderate,3,1,1,122,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Kitchen', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",50,0.0,10,3,"Porto, Porto, Portugal",Portugal,,Isabel E Fernando,100,9,9,9,9,10,9,90,0,0,0,0,,,16,2016-04-24,2018-06-06
1255979,CHARMING PRACTICAL RELAXING IPANEMA,Apartment,Entire home/apt,Real Bed,2,120,moderate,3,1,2,15,1,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer']",280,947.0,134,2,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,Ipanema,Christine,100,10,10,9,10,10,9,96,5,35,65,340,2499.0,,9,2014-01-03,2019-01-10
12561397,Santo Tirso Holiday Home,House,Entire home/apt,Real Bed,3,1125,moderate,5,2,2,2,2,"['TV', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Pets allowed', 'Family/kid friendly', 'Washer', 'Essentials', 'Hangers', 'Iron', 'Laptop friendly workspace']",55,,0,1,"Porto, Porto, Portugal",Portugal,,Sentido,100,10,8,10,10,8,10,100,0,8,32,251,,,11,2017-05-24,2017-08-01
125656,"Copacabana Studio -  5* Reviews, 5 mins to Beach",Apartment,Entire home/apt,Pull-out Sofa,2,31,strict_14_with_grace_period,2,0,1,77,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'First aid kit', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Luggage dropoff allowed']",205,380.0,0,1,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,Copacabana,Alan & Catherine,100,10,10,10,10,10,10,100,25,55,85,321,,,25,2011-06-10,2019-01-27
12586942,Ocean View in the heart of Waikiki,Condominium,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,4,1,1,89,1,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Elevator', 'Hot tub', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Keypad', 'Hot water', 'Long term stays allowed', 'Paid parking on premises']",150,200.0,0,2,"Honolulu, HI, United States",United States,Waikiki,Hide,100,10,9,10,10,10,9,94,9,19,34,77,,,24,2016-05-15,2019-02-16
12591225,Cosy penthouse close to Barra beach,Condominium,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,10,5,10,1,8,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Pool', 'Kitchen', 'Free parking on premises', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Private entrance', 'Hot water', 'Luggage dropoff allowed', 'Long term stays allowed', 'Host greets you']",3544,,560,8,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,,Leo,100,8,10,10,10,10,10,80,0,0,0,163,,,24,2017-02-28,2017-02-28
12604062,Gorgeous Ocean View 2BD/2BA 106,Condominium,Entire home/apt,Real Bed,3,1125,super_strict_30,5,2,3,2,2,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Pool', 'Kitchen', 'Free parking on premises', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Essentials']",231,200.0,0,1,"Kihei, HI, United States",United States,Kihei/Wailea,Kh,93,10,10,10,10,10,8,100,10,25,55,261,,,12,2017-12-26,2018-11-19
12607396,OportoBatalha  (by The HOST),Apartment,Entire home/apt,Real Bed,2,90,moderate,4,1,2,54,1,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Elevator', 'Family/kid friendly', 'Washer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Pack ’n Play/travel crib', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Ethernet connection', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Long term stays allowed', 'Cleaning before checkout', 'Wide clearance to bed', 'Accessible-height bed', 'Accessible-height toilet', 'Host greets you', 'Handheld shower head']",49,500.0,17,2,"Porto, Porto, Portugal",Portugal,,OportoBatalha,100,10,10,10,10,10,10,96,21,33,43,286,,,37,2016-11-16,2019-01-09
12639342,"1BR COZY, SPACIOUS, NEXT TO METRO FLAMENGO, RIO",Apartment,Entire home/apt,Real Bed,3,30,strict_14_with_grace_period,2,1,1,20,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Kitchen', 'Paid parking off premises', 'Doorman', 'Elevator', 'Free street parking', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Building staff', 'High chair', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Pocket wifi', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Luggage dropoff allowed', 'Long term stays allowed', 'Wide hallway clearance', 'Step-free access', 'Wide doorway', 'Flat path to front door', 'Well-lit path to entrance', 'Step-free access', 'Wide doorway', 'Wide clearance to bed', 'Accessible-height bed', 'Step-free access', 'Wide doorway', 'Accessible-height toilet', 'Wide clearance to shower', 'toilet', 'Step-free access', 'Wide entryway', 'Roll-in shower']",127,3005.0,25,1,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,Leblon,Sonia,100,10,10,10,10,10,9,99,7,30,60,80,,,58,2016-05-29,2019-01-26
1264811,Cozy flat the block Flamengo Beach,Apartment,Entire home/apt,Real Bed,2,365,moderate,2,1,1,81,1,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Smoking allowed', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Essentials', 'Hangers', 'Laptop friendly workspace', 'Self check-in', 'Building staff', 'Bed linens', 'Extra pillows and blankets', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Stove', 'Luggage dropoff allowed', 'Step-free access', 'Step-free access']",90,,0,1,"Rio, Rio de Janeiro, Brazil",Brazil,Flamengo,Leandro,100,10,10,10,10,10,9,95,0,0,0,0,774.0,2730.0,24,2013-08-25,2018-04-16
12651199,"Private apartment, small and comfortable.",Apartment,Entire home/apt,Real Bed,1,45,moderate,4,1,2,128,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Smoke detector', 'Carbon monoxide detector', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private entrance', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed', 'Well-lit path to entrance', 'Host greets you']",112,,39,2,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,,Leander,100,10,10,10,10,10,10,99,0,16,30,120,,,35,2016-07-09,2019-02-03
12653230,Loft styled apartment /Terrace at Copacabana Beach,Loft,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,4,1,2,4,2,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Paid parking off premises', 'Elevator', 'Washer', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Garden or backyard', 'Beach essentials', 'Long term stays allowed', 'Host greets you']",560,1000.0,150,1,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,Copacabana,Ricardo,100,10,10,10,10,10,10,95,23,53,83,358,,,31,2016-08-16,2019-01-01
12655535,"Thriving city location, dining hub",Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,4,2,2,66,2,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Free parking on premises', 'Elevator', 'Hot tub', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Bathtub', 'Room-darkening shades', 'Hot water', 'Bed linens', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony']",200,250.0,0,4,"Pyrmont, Australia",Australia,Newtown/Enmore,Sabrina,100,9,9,9,9,10,9,90,10,34,64,137,,,32,2016-05-13,2019-02-03
12657285,Large 3 bedrooms apartment,Apartment,Entire home/apt,Real Bed,4,1125,strict_14_with_grace_period,8,3,4,6,2,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",630,3000.0,0,1,"Rio de Janeiro, Rio de Janeiro, Brazil",Brazil,Barra da Tijuca,Luisa,100,9,10,10,10,10,10,93,0,0,0,0,,,17,2016-12-30,2017-03-05
1266425,AMAZING VIEWS PENTHOUSE PARK GUELL,Loft,Entire home/apt,Real Bed,1,365,moderate,2,1,1,188,1,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Smoking allowed', 'Elevator', 'Heating', 'Essentials', 'Iron', 'Hot water', 'Bed linens', 'Other', 'Paid parking on premises']",61,100.0,0,2,"Barcelona, Catalonia, Spain",Spain,Sarrià,Enrique,100,8,8,9,9,9,8,84,2,4,14,252,,,13,2013-06-19,2019-02-22
12680743,Oporto Central Flat,Apartment,Entire home/apt,Real Bed,28,150,strict_14_with_grace_period,4,2,4,13,1,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Wheelchair accessible', 'Kitchen', 'Smoking allowed', 'Pets allowed', 'Elevator', 'Free street parking', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Bathtub', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed', 'Wide hallway clearance', 'Step-free access', 'Wide doorway', 'Flat path to front door', 'Well-lit path to entrance', 'Step-free access', 'Wide doorway', 'Wide clearance to bed', 'Accessible-height bed', 'Step-free access', 'Wide doorway', 'Wide clearance to shower', 'toilet', 'Step-free access', 'Wide entryway', 'Host greets you', 'Handheld shower head', 'Paid parking on premises']",30,0.0,0,1,"Porto, Porto, Portugal",Portugal,,Laurinda Nunes,100,10,10,10,10,9,10,98,0,0,7,144,,,54,2016-05-03,2018-09-16
