_id,name,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,first_review,last_review,accommodates,bedrooms,beds,number_of_reviews,bathrooms,amenities,price,security_deposit,extra_people,guests_included,address_street,country,host_neighbourhood,host_name,host_response_rate,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,review_scores_rating,availability_30,availability_60,availability_90,availability_365,weekly_price,monthly_price
16768620,"Cosy, calm room minutes from CBD",House,Private room,Real Bed,1,1125,flexible,2017-01-20 05:00:00,2017-01-20 05:00:00,1,1.0,1.0,1,1.5,"['TV', 'Wifi', 'Kitchen', 'Smoking allowed', 'Breakfast', 'Washer', 'Smoke detector', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",60.00,,0.00,1,"Surry Hills, NSW, Australia",Australia,Surry Hills,Joe,,10.0,10.0,10.0,10.0,10.0,10.0,100.0,0,0,0,0,,
16775246,Çicekliyalı butik otel,Nature lodge,Private room,Real Bed,1,90,moderate,2018-04-14 04:00:00,2018-04-14 04:00:00,2,1.0,1.0,1,1.5,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Free parking on premises', 'Smoking allowed', 'Breakfast', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Safety card', 'Fire extinguisher', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49']",100.00,,0.00,1,"Adalar, İstanbul, Turkey",Turkey,,Adem,0.0,,,,,,,,23,53,83,358,,
1677735,Luxury two rooms in Leblon,Apartment,Entire home/apt,Real Bed,2,1125,super_strict_30,2014-03-18 04:00:00,2017-03-27 04:00:00,5,2.0,3.0,32,2.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Smoking allowed', 'Pets allowed', 'Doorman', 'Elevator', 'Buzzer/wireless intercom', 'Family/kid friendly', 'Washer', 'Dryer', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace']",310.00,500.00,22.00,4,"Rio De Janeiro, Rj, Brazil",Brazil,Copacabana,Elaine,100.0,9.0,8.0,7.0,8.0,10.0,8.0,84.0,11,15,15,16,,
16777456,Large Studio New York-Bronx comfortable,Condominium,Private room,Real Bed,3,1125,moderate,2017-08-21 04:00:00,2018-10-26 04:00:00,2,1.0,2.0,11,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed', 'Other']",70.00,120.00,35.00,1,"Bronx, NY, United States",United States,Morris Park,Pietro,100.0,9.0,10.0,10.0,10.0,10.0,9.0,96.0,5,35,65,155,,
16777953,Comfy & Spacious 3BR- Perfect location-Downtown,Apartment,Entire home/apt,Real Bed,1,114,moderate,2017-02-07 05:00:00,2018-08-17 04:00:00,5,3.0,3.0,31,2.0,"['TV', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Smart lock', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Luggage dropoff allowed', 'Long term stays allowed', 'Cleaning before checkout']",169.00,249.00,22.00,4,"Montréal, Québec, Canada",Canada,Downtown Montreal,Dave,100.0,8.0,7.0,10.0,10.0,10.0,8.0,74.0,29,59,89,89,,
16796969,Modern room near the beach.Amazing location!,Apartment,Private room,Real Bed,30,32,flexible,,,2,,,0,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'translation missing: en.hosting_amenity_49']",70.00,,0.00,1,"Sans Souci, NSW, Australia",Australia,,Lu,,,,,,,,,28,58,88,363,,
16798522,Beau loft pour beau séjours,Loft,Entire home/apt,Real Bed,1,6,flexible,,,4,3.0,3.0,0,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Pets allowed', 'Heating', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron']",250.00,,0.00,1,"Montréal, Québec, Canada",Canada,Mercier-Hochelaga-Maisonneuve,Hugo,,,,,,,,,0,0,0,0,,
16800329,Authentic Oporto,Apartment,Entire home/apt,Real Bed,3,1125,moderate,2017-04-11 04:00:00,2019-01-29 05:00:00,6,2.0,5.0,109,1.0,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Smoking allowed', 'Elevator', 'Heating', 'Family/kid friendly', 'Washer', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Patio or balcony', 'Luggage dropoff allowed', 'Long term stays allowed', 'Wide hallway clearance', 'Wide doorway', 'Well-lit path to entrance', 'Step-free access', 'Wide doorway', 'Wide clearance to bed', 'Accessible-height bed', 'Step-free access', 'Wide doorway', 'Accessible-height toilet', 'Wide clearance to shower', 'toilet', 'Step-free access', 'Wide entryway', 'Host greets you', 'Handheld shower head']",50.00,150.00,0.00,1,"Porto, Porto, Portugal",Portugal,,Maria,100.0,10.0,10.0,10.0,10.0,9.0,9.0,94.0,11,17,24,210,,
16802882,Cosy bedroom in Sheung Wan,Apartment,Private room,Real Bed,1,1125,flexible,2017-01-30 05:00:00,2017-04-15 04:00:00,1,1.0,1.0,2,2.0,"['Wifi', 'Air conditioning', 'Kitchen', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",314.00,,0.00,1,"Hong Kong Island, New Territories, Hong Kong",Hong Kong,,Alexis,,9.0,6.0,9.0,9.0,8.0,8.0,90.0,0,0,0,0,,
16811226,Bright Bondi Beach Pad,Apartment,Entire home/apt,Real Bed,7,1125,flexible,2017-03-07 05:00:00,2018-05-13 04:00:00,2,1.0,1.0,3,2.0,"['TV', 'Internet', 'Wifi', 'Kitchen', 'Paid parking off premises', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Essentials', 'Hangers', 'Iron', 'Laptop friendly workspace', 'Crib', 'Hot water', 'Luggage dropoff allowed', 'Other']",70.00,,0.00,1,"Bondi Beach, NSW, Australia",Australia,,Trev,,10.0,10.0,10.0,10.0,10.0,10.0,100.0,0,0,0,0,,
16812225,Отдых в престижной зоне Барселоны 3,Apartment,Private room,Real Bed,5,1125,strict_14_with_grace_period,2017-02-08 05:00:00,2017-05-31 04:00:00,1,1.0,1.0,2,1.0,"['Wifi', 'Paid parking off premises', 'Pets live on this property', 'Cat(s)', 'Elevator', 'Family/kid friendly', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Luggage dropoff allowed', 'Long term stays allowed']",30.00,100.00,0.00,1,"Barcelona , Barcelona, Spain",Spain,Sant Gervasi - Galvany,Olí,100.0,6.0,10.0,10.0,10.0,8.0,6.0,80.0,22,52,82,82,,
16813942,The Simple Life Beach House,House,Entire home/apt,Real Bed,3,30,moderate,2017-10-24 04:00:00,2019-02-17 05:00:00,5,2.0,3.0,28,1.0,"['TV', 'Air conditioning', 'Kitchen', 'Free parking on premises', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Private entrance', 'Baby bath', 'Children’s books and toys', 'Pack ’n Play/travel crib', 'Room-darkening shades', 'Children’s dinnerware', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Garden or backyard', 'Beach essentials', 'Long term stays allowed', 'Other']",280.00,500.00,20.00,4,"Bundeena, NSW, Australia",Australia,,Cheryl,88.0,10.0,9.0,10.0,10.0,10.0,9.0,96.0,25,47,73,164,,
16816601,Lehua Lanai,House,Entire home/apt,Real Bed,2,10,moderate,2017-12-29 05:00:00,2019-02-24 05:00:00,4,2.0,2.0,51,1.0,"['TV', 'Cable TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Self check-in', 'Lockbox', 'Pack ’n Play/travel crib', 'Hot water', 'Bed linens', 'Ethernet connection']",100.00,500.00,0.00,1,"Keaau, HI, United States",United States,Island of Hawaiʻi,Michael,100.0,10.0,10.0,10.0,10.0,10.0,10.0,99.0,4,14,22,280,,
16818131,2 private bedrooms and bath in charming house,House,Private room,Real Bed,3,1125,moderate,2017-01-27 05:00:00,2019-01-30 05:00:00,4,2.0,3.0,62,1.0,"['TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Family/kid friendly', 'Suitable for events', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Hangers', 'Hair dryer', 'Self check-in', 'Keypad', 'Game console', 'Hot water', 'Long term stays allowed']",69.00,,0.00,4,"Kaneohe, HI, United States",United States,Kahalu'u,Eric,100.0,10.0,10.0,10.0,10.0,10.0,10.0,98.0,6,13,22,22,,
16824222,Wander to the Beach from a Cozy Wailea Condo,Apartment,Entire home/apt,Real Bed,7,1124,strict_14_with_grace_period,2017-04-03 04:00:00,2018-12-05 05:00:00,2,0.0,1.0,9,1.0,"['TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Hot tub', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Lockbox', 'Hot water', 'Body soap', 'Bath towel', 'Toilet paper', 'Bed linens', 'Extra pillows and blankets', 'Coffee maker', 'Full kitchen', 'Bedroom comforts', 'Bathroom essentials']",174.00,0.00,10.00,2,"Kihei, HI, United States",United States,Kihei/Wailea,Tamara And Steve,100.0,9.0,9.0,9.0,9.0,9.0,9.0,91.0,2,5,6,207,,
16826529,Beautiful Maui Condo By The Beach,Apartment,Entire home/apt,Real Bed,7,30,strict_14_with_grace_period,2017-10-15 04:00:00,2018-04-08 04:00:00,2,0.0,1.0,4,1.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Hot tub', 'Family/kid friendly', 'Smoke detector', 'Essentials', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Building staff', 'Private entrance', 'Paid parking on premises']",140.00,,0.00,1,"Lahaina, HI, United States",United States,Kaanapali,Doris,100.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,4,24,54,187,,
16827551,Beauty in Birchgrove,House,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,2017-02-05 05:00:00,2018-07-27 04:00:00,4,2.0,2.0,21,2.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free street parking', 'Heating', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Bathtub', 'Children’s books and toys', 'Hot water']",185.00,400.00,0.00,1,"Birchgrove, NSW, Australia",Australia,Balmain/Birchgrove,Kristina,,10.0,10.0,10.0,10.0,10.0,10.0,95.0,0,0,0,0,,
16827716,Tree top room with ocean views,Cabin,Private room,Real Bed,1,1125,flexible,2017-02-02 05:00:00,2019-01-15 05:00:00,4,1.0,2.0,5,1.0,"['Wifi', 'Kitchen', 'Free parking on premises', 'Essentials', 'Shampoo', 'Hangers', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",92.00,0.00,10.00,2,"Pāhoa, HI, United States",United States,Island of Hawaiʻi,Julia,100.0,10.0,10.0,10.0,10.0,10.0,10.0,90.0,30,60,90,90,,
16829718,Pali Ke Kua 144,Condominium,Entire home/apt,Real Bed,3,90,super_strict_60,2017-07-05 04:00:00,2018-06-03 04:00:00,6,2.0,2.0,4,2.0,"['TV', 'Cable TV', 'Wifi', 'Pool', 'Kitchen', 'Free parking on premises', 'Hot tub', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Fire extinguisher', 'Essentials', 'Shampoo']",215.00,,0.00,1,"Princville, HI, United States",United States,,Kauai Pacific Real Estate,98.0,10.0,9.0,10.0,10.0,10.0,9.0,95.0,3,15,19,227,,
16833502,PRIVATE ROOFTOP WITH VIEWS,Condominium,Entire home/apt,Real Bed,31,1125,strict_14_with_grace_period,,,4,1.0,2.0,0,1.0,"['TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Safety card', 'Essentials', 'Shampoo', 'Hangers', 'Laptop friendly workspace']",55.00,500.00,0.00,1,"Barcelona, Catalunya, Spain",Spain,El Camp de l'Arpa del Clot,Joan,50.0,,,,,,,,0,0,0,250,,
16837578,Convenient//Comfortable - Experience Kennedy Town!,Apartment,Entire home/apt,Real Bed,3,100,strict_14_with_grace_period,2017-06-30 04:00:00,2017-07-10 04:00:00,2,0.0,1.0,2,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Elevator', 'Family/kid friendly', 'Washer', 'First aid kit', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'translation missing: en.hosting_amenity_50', 'Bathtub', 'Room-darkening shades']",589.00,1000.00,300.00,2,"Hong Kong, Hong Kong Island, Hong Kong",Hong Kong,Kennedy Town,Julia,,10.0,10.0,10.0,10.0,10.0,10.0,100.0,0,0,0,0,,
16845784,Delicious Apart (heart of downtown)/1 Free Parking,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,2017-02-04 05:00:00,2019-02-24 05:00:00,4,0.0,1.0,176,1.0,"['TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Gym', 'Elevator', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Bathtub', 'Microwave', 'Coffee maker', 'Refrigerator']",50.00,250.00,25.00,2,"Montreal, Québec, Canada",Canada,Downtown Montreal,Ben A,100.0,9.0,8.0,10.0,10.0,10.0,9.0,89.0,10,32,56,146,,
1685970,Great Location in Asmali Mescit,Apartment,Entire home/apt,Real Bed,4,1125,moderate,2013-11-12 05:00:00,2015-01-04 05:00:00,4,1.0,4.0,8,1.5,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Air conditioning', 'Kitchen', 'Buzzer/wireless intercom', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Shampoo']",348.00,633.00,105.00,2,"Istanbul, Istanbul Province, Turkey",Turkey,Cihangir,Esra,0.0,10.0,10.0,10.0,10.0,10.0,10.0,100.0,30,60,90,365,,
16869922,Beautiful Apartment with terrace Plateau Mt Royal,Apartment,Entire home/apt,Real Bed,4,4,strict_14_with_grace_period,2018-01-13 05:00:00,2019-01-03 05:00:00,4,1.0,2.0,4,1.0,"['TV', 'Wifi', 'Kitchen', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_50', 'Self check-in', 'Lockbox', 'Private living room', 'Hot water', 'Bed linens', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Luggage dropoff allowed']",85.00,500.00,0.00,1,"Montréal, Québec, Canada",Canada,Le Plateau,Agnès,100.0,10.0,9.0,10.0,10.0,10.0,10.0,100.0,0,4,4,4,,
16874685,MASSIVE ROOM IN HEART OF NYC!!! (CHELSEA/FLATIRON),Apartment,Private room,Real Bed,1,1125,moderate,2017-03-03 05:00:00,2017-05-18 04:00:00,2,1.0,1.0,8,2.0,"['Wifi', 'Air conditioning', 'Kitchen', 'Smoking allowed', 'Pets allowed', 'Heating', 'Smoke detector', 'Essentials', 'Lock on bedroom door', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",200.00,750.00,40.00,2,"New York, NY, United States",United States,Chelsea,Teri,,8.0,8.0,10.0,10.0,9.0,9.0,86.0,0,0,0,0,,
16881588,2 Bdrm Condo at Makai Club Cottages,Resort,Private room,Real Bed,6,14,strict_14_with_grace_period,,,6,2.0,3.0,0,2.0,"['TV', 'Cable TV', 'Internet', 'Wifi', 'Pool', 'Kitchen', 'Free parking on premises', 'Hot tub', 'Suitable for events', 'Washer', 'Dryer', 'Smoke detector', 'Carbon monoxide detector', 'Safety card', 'Fire extinguisher', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Bathtub', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony']",350.00,,0.00,1,"Princeville, HI, United States",United States,Midtown East,Nadine,100.0,,,,,,,,0,0,0,0,,
16885508,Private Family Retreat with Spa & Pool,House,Entire home/apt,Real Bed,3,9,flexible,2017-09-17 04:00:00,2019-01-20 05:00:00,8,4.0,4.0,6,2.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Wheelchair accessible', 'Pool', 'Kitchen', 'Free parking on premises', 'Gym', 'Pets live on this property', 'Other pet(s)', 'Free street parking', 'Hot tub', 'Indoor fireplace', 'Heating', 'Family/kid friendly', 'Washer', 'Smoke detector', 'Carbon monoxide detector', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Private living room', 'Private entrance', 'Baby monitor', 'Outlet covers', 'Bathtub', 'Baby bath', 'Changing table', 'High chair', 'Children’s books and toys', 'Window guards', 'Fireplace guards', 'Babysitter recommendations', 'Crib', 'Pack ’n Play/travel crib', 'Room-darkening shades', 'Children’s dinnerware', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishwasher', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Single level home', 'BBQ grill', 'Patio or balcony', 'Luggage dropoff allowed', 'Wide hallway clearance', 'Wide doorway', 'Well-lit path to entrance', 'Step-free access', 'Wide clearance to bed', 'Step-free access', 'Step-free access', 'Other', 'Handheld shower head']",249.00,500.00,0.00,1,"Saint Ives, NSW, Australia",Australia,,Ruth,100.0,10.0,9.0,10.0,10.0,10.0,10.0,100.0,0,15,15,100,,
1688924,Appart 2 ch.  - Plateau Mont Royal,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,2013-10-01 04:00:00,2019-02-21 05:00:00,4,2.0,2.0,132,1.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Free street parking', 'Heating', 'Family/kid friendly', 'Smoke detector', 'Essentials', '24-hour check-in', 'Hangers', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Hot water', 'Bed linens', 'Extra pillows and blankets', 'Ethernet connection', 'Pocket wifi', 'Microwave', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Oven', 'Stove', 'Long term stays allowed']",60.00,300.00,10.00,2,"Montréal, Québec, Canada",Canada,Le Plateau,Philippe,92.0,10.0,9.0,10.0,10.0,9.0,9.0,91.0,22,52,63,283,,
16893365,"Sophisticated, waterfront living w/ resort pool, hot tub, & beach access",Condominium,Entire home/apt,Real Bed,2,180,strict_14_with_grace_period,2017-09-04 04:00:00,2019-02-20 05:00:00,8,3.0,5.0,9,2.0,"['TV', 'Cable TV', 'Wifi', 'Air conditioning', 'Pool', 'Kitchen', 'Free parking on premises', 'Gym', 'Hot tub', 'Washer', 'Dryer', 'Essentials', 'Shampoo', 'Lock on bedroom door', 'Hair dryer', 'Iron', 'Laptop friendly workspace', 'Self check-in', 'Lockbox', 'Private entrance', 'Hot water', 'Microwave', 'Coffee maker', 'Refrigerator', 'Dishes and silverware', 'Oven', 'Stove', 'BBQ grill', 'Patio or balcony', 'Waterfront']",692.00,0.00,0.00,1,"Lahaina, HI, United States",United States,Kaanapali,Vacasa,82.0,10.0,10.0,9.0,10.0,10.0,9.0,96.0,0,8,22,223,,
16898275,Sunny and bright 2 bedrooms + Free Private Parking,Apartment,Entire home/apt,Real Bed,2,30,strict_14_with_grace_period,2017-01-30 05:00:00,2019-02-07 05:00:00,4,2.0,2.0,61,1.0,"['TV', 'Wifi', 'Kitchen', 'Free parking on premises', 'Pets allowed', 'Free street parking', 'Heating', 'Family/kid friendly', 'Washer', 'Dryer', 'Smoke detector', 'First aid kit', 'Fire extinguisher', 'Essentials', 'Laptop friendly workspace', 'Other']",146.00,0.00,40.00,3,"Rose Bay, NSW, Australia",Australia,Bellevue Hill,Trent,100.0,10.0,9.0,10.0,10.0,10.0,9.0,93.0,5,16,23,153,,
16914825,"Great location with pool, gym and sauna!",Apartment,Private room,Real Bed,2,30,strict_14_with_grace_period,2018-01-01 05:00:00,2018-03-07 05:00:00,2,1.0,1.0,2,2.0,"['TV', 'Wifi', 'Pool', 'Kitchen', 'Gym', 'Elevator', 'Hot tub', 'Washer', 'Essentials', 'Hangers', 'translation missing: en.hosting_amenity_49', 'translation missing: en.hosting_amenity_50']",51.00,0.00,0.00,1,"Redfern, NSW, Australia",Australia,Redfern,Andrea,100.0,10.0,9.0,10.0,10.0,10.0,10.0,100.0,0,0,0,0,,
16920079,Unique 3-storey apartment in Soho Heritage Bldg,Apartment,Entire home/apt,Real Bed,5,1125,moderate,2017-03-11 05:00:00,2018-12-12 05:00:00,4,1.0,4.0,25,1.0,"['TV', 'Wifi', 'Air conditioning', 'Kitchen', 'Family/kid friendly', 'Essentials', 'Shampoo', 'Hangers', 'Hair dryer', 'Laptop friendly workspace']",801.00,,100.00,2,"Hong Kong Island, New Territories, Hong Kong",Hong Kong,,Victoria,100.0,10.0,8.0,10.0,10.0,10.0,9.0,90.0,0,0,0,0,,
